FullDate,Category,AvgStock,AvgDOH,StockoutRate,AvgUnitCost,AvgInventoryValue,GMROI
2023-11-22,Interior,97,8,97,678.200000,65785.400000,0.017631
2023-11-22,Lighting,248,62,248,559.203333,138682.426584,0.009787
2023-11-22,Performance,324,44,324,626.860000,203102.640000,0.027353
2023-11-22,Suspension,152,31,152,589.596666,89618.693232,0.028618
2023-11-23,Exterior,209,42,209,852.810000,178237.290000,0.012557
2023-11-23,Interior,327,58,327,836.300000,273470.100000,0.008095
2023-11-23,Lighting,102,68,102,190.710000,19452.420000,0.046638
2023-11-23,Performance,230,52,230,755.190000,173693.700000,0.022004
2023-11-23,Suspension,183,15,183,512.456666,93779.569878,0.002087
2023-11-23,Towing,75,44,75,983.180000,73738.500000,0.020637
2023-11-24,Exterior,224,37,224,685.160000,153475.840000,0.029217
2023-11-24,Interior,365,46,365,1072.045000,391296.425000,NULL
2023-11-24,Lighting,182,42,182,258.465000,47040.630000,0.025556
2023-11-24,Performance,83,1,83,196.100000,16276.300000,0.246591
2023-11-24,Suspension,128,31,128,270.850000,34668.800000,0.058214
2023-11-24,Towing,209,13,209,896.990000,187470.910000,0.007467
2023-11-25,Interior,84,49,84,1070.690000,89937.960000,0.017974
2023-11-25,Lighting,161,71,161,971.800000,156459.800000,0.002849
2023-11-25,Performance,129,58,129,771.320000,99500.280000,0.026113
2023-11-25,Suspension,235,50,235,661.715000,155503.025000,0.008264
2023-11-26,Exterior,127,38,127,1027.607500,130506.152500,0.029382
2023-11-26,Interior,244,50,244,86.770000,21171.880000,0.073497
2023-11-26,Lighting,106,46,106,1167.480000,123752.880000,0.024938
2023-11-26,Performance,231,87,231,433.090000,100043.790000,0.061884
2023-11-26,Suspension,136,74,136,727.420000,98929.120000,0.014273
2023-11-26,Towing,196,45,196,502.170000,98425.320000,0.014386
2023-11-27,Exterior,154,34,154,578.565000,89099.010000,0.034547
2023-11-27,Interior,203,57,203,938.595000,190534.785000,0.005938
2023-11-27,Lighting,173,20,173,157.905000,27317.565000,-0.002332
2023-11-27,Performance,160,62,160,759.170000,121467.200000,0.013093
2023-11-27,Towing,109,20,109,879.160000,95828.440000,0.010955
2023-11-28,Exterior,274,54,274,1213.720000,332559.280000,0.007657
2023-11-28,Interior,317,45,317,920.995000,291955.415000,0.005762
2023-11-28,Lighting,176,67,176,510.380000,89826.880000,0.002483
2023-11-28,Performance,180,73,180,874.683333,157442.999940,0.015300
2023-11-28,Towing,331,85,331,1113.730000,368644.630000,0.003560
2023-11-29,Exterior,172,73,172,873.150000,150181.800000,0.021852
2023-11-29,Interior,299,78,299,379.140000,113362.860000,0.019888
2023-11-29,Lighting,382,64,382,52.520000,20062.640000,0.090511
2023-11-29,Performance,284,18,284,861.450000,244651.800000,0.016053
2023-11-29,Towing,192,49,192,605.480000,116252.160000,0.005994
2023-11-30,Exterior,159,24,159,632.250000,100527.750000,0.030586
2023-11-30,Interior,232,77,232,1401.090000,325052.880000,0.001537
2023-11-30,Lighting,215,48,215,1077.785000,231723.775000,0.010956
2023-11-30,Suspension,193,13,193,960.620000,185399.660000,0.012352
2023-11-30,Towing,141,43,141,420.865000,59341.965000,0.015771
2023-12-01,Exterior,160,60,160,664.048571,106247.771360,0.047322
2023-12-01,Interior,330,35,330,898.113333,296377.399890,0.002717
2023-12-01,Lighting,380,34,380,1146.640000,435723.200000,0.001636
2023-12-01,Performance,186,51,186,846.971666,157536.729876,0.020491
2023-12-01,Towing,168,46,168,961.860000,161592.480000,0.011415
2023-12-02,Exterior,167,45,167,691.000000,115397.000000,0.018647
2023-12-02,Interior,109,77,109,537.990000,58640.910000,0.028186
2023-12-02,Lighting,120,44,120,628.190000,75382.800000,0.017003
2023-12-02,Performance,227,31,227,814.698333,184936.521591,0.007181
2023-12-02,Towing,296,49,296,893.545000,264489.320000,0.007851
2023-12-03,Exterior,265,56,265,940.847500,249324.587500,0.019559
2023-12-03,Interior,247,23,247,823.435000,203388.445000,0.014555
2023-12-03,Lighting,211,64,211,1144.250000,241436.750000,0.014684
2023-12-03,Performance,190,41,190,322.750000,61322.500000,0.044278
2023-12-03,Towing,221,69,221,1035.955000,228946.055000,0.002664
2023-12-04,Exterior,191,32,191,780.014285,148982.728435,0.024970
2023-12-04,Interior,172,68,172,917.460000,157803.120000,0.014050
2023-12-04,Performance,189,53,189,810.186666,153125.279874,0.017785
2023-12-04,Suspension,76,27,76,1256.580000,95500.080000,0.027255
2023-12-05,Exterior,185,20,185,1081.300000,200040.500000,0.024219
2023-12-05,Lighting,183,44,183,811.925000,148582.275000,0.001683
2023-12-05,Performance,125,53,125,862.325000,107790.625000,0.048011
2023-12-05,Suspension,254,19,254,631.430000,160383.220000,0.009039
2023-12-05,Towing,254,36,254,440.980000,112008.920000,0.009211
2023-12-06,Exterior,308,47,308,478.650000,147424.200000,0.011854
2023-12-06,Interior,242,56,242,841.070000,203538.940000,0.007674
2023-12-06,Lighting,30,88,30,639.300000,19179.000000,0.030725
2023-12-06,Performance,243,59,243,627.620000,152511.660000,0.027920
2023-12-06,Suspension,179,68,179,370.080000,66244.320000,0.034802
2023-12-07,Exterior,176,18,176,1037.870000,182665.120000,0.022992
2023-12-07,Lighting,127,37,127,678.530000,86173.310000,-0.001376
2023-12-07,Performance,200,39,200,533.362500,106672.500000,0.011703
2023-12-07,Suspension,361,5,361,2265.140000,817715.540000,0.002557
2023-12-07,Towing,173,42,173,406.463333,70318.156609,0.028478
2023-12-08,Exterior,206,32,206,725.776666,149509.993196,0.030337
2023-12-08,Interior,185,55,185,963.502500,178247.962500,0.011017
2023-12-08,Performance,133,74,133,546.033333,72622.433289,0.051440
2023-12-08,Suspension,202,17,202,833.380000,168342.760000,0.013105
2023-12-09,Exterior,173,41,173,859.073333,148619.686609,0.017761
2023-12-09,Interior,178,23,178,934.230000,166292.940000,0.010623
2023-12-09,Lighting,98,23,98,434.330000,42564.340000,0.047862
2023-12-09,Performance,169,35,169,701.363333,118530.403277,0.011746
2023-12-09,Suspension,231,40,231,214.150000,49468.650000,0.028262
2023-12-10,Exterior,12,9,12,1302.780000,15633.360000,0.273950
2023-12-10,Interior,322,9,322,785.395000,252897.190000,0.004158
2023-12-10,Lighting,221,61,221,614.405000,135783.505000,0.011939
2023-12-10,Performance,389,9,389,1169.210000,454822.690000,0.006208
2023-12-10,Suspension,249,54,249,1144.900000,285080.100000,0.001850
2023-12-10,Towing,226,25,226,173.300000,39165.800000,0.039750
2023-12-11,Exterior,41,20,41,482.013333,19762.546653,0.092170
2023-12-11,Lighting,202,23,202,616.450000,124522.900000,0.008156
2023-12-11,Performance,126,41,126,310.950000,39179.700000,0.092032
2023-12-11,Suspension,303,43,303,277.880000,84197.640000,0.018348
2023-12-11,Towing,216,35,216,523.180000,113006.880000,0.023300
2023-12-12,Exterior,267,40,267,940.356666,251075.229822,0.012950
2023-12-12,Interior,245,4,245,624.760000,153066.200000,0.004035
2023-12-12,Lighting,98,17,98,746.960000,73202.080000,0.036012
2023-12-12,Performance,74,64,74,795.742000,58884.908000,0.046898
2023-12-12,Suspension,91,71,91,887.715000,80782.065000,0.015215
2023-12-12,Towing,63,29,63,1050.450000,66178.350000,0.022400
2023-12-13,Interior,87,54,87,600.325000,52228.275000,0.027829
2023-12-13,Lighting,350,57,350,1021.880000,357658.000000,0.008503
2023-12-13,Performance,352,79,352,830.070000,292184.640000,0.010745
2023-12-13,Suspension,97,47,97,327.120000,31730.640000,0.042786
2023-12-13,Towing,136,60,136,1007.040000,136957.440000,0.011869
2023-12-14,Exterior,195,70,195,987.826666,192626.199870,0.002821
2023-12-14,Interior,183,55,183,835.580000,152911.140000,0.030134
2023-12-14,Lighting,119,23,119,986.840000,117433.960000,0.013417
2023-12-14,Performance,150,49,150,657.470000,98620.500000,0.036176
2023-12-14,Suspension,148,63,148,551.430000,81611.640000,0.016860
2023-12-14,Towing,278,41,278,475.060000,132066.680000,0.006437
2023-12-15,Exterior,311,10,311,869.290000,270349.190000,0.010053
2023-12-15,Lighting,4,26,4,546.280000,2185.120000,1.371942
2023-12-15,Suspension,108,40,108,653.910000,70622.280000,0.014022
2023-12-16,Interior,125,31,125,633.712500,79214.062500,0.026846
2023-12-16,Lighting,327,45,327,603.330000,197288.910000,0.006527
2023-12-16,Performance,114,30,114,542.090000,61798.260000,0.038901
2023-12-16,Suspension,37,63,37,407.850000,15090.450000,0.047189
2023-12-16,Towing,195,44,195,534.627500,104252.362500,0.022951
2023-12-17,Exterior,184,25,184,738.730000,135926.320000,0.022131
2023-12-17,Interior,271,32,271,572.275000,155086.525000,0.011752
2023-12-17,Lighting,79,24,79,318.620000,25170.980000,0.142279
2023-12-17,Performance,155,62,155,931.937500,144450.312500,0.040723
2023-12-17,Suspension,41,48,41,663.500000,27203.500000,0.068913
2023-12-18,Exterior,136,35,136,311.775000,42401.400000,0.028811
2023-12-18,Interior,162,59,162,630.483333,102138.299946,0.025137
2023-12-18,Lighting,201,54,201,539.760000,108491.760000,0.011315
2023-12-18,Performance,221,53,221,571.542000,126310.782000,0.022911
2023-12-18,Suspension,391,20,391,889.290000,347712.390000,0.005636
2023-12-18,Towing,394,73,394,138.490000,54565.060000,0.016008
2023-12-19,Exterior,251,17,251,811.213333,203614.546583,0.007371
2023-12-19,Interior,93,69,93,103.180000,9595.740000,0.224677
2023-12-19,Lighting,350,76,350,809.970000,283489.500000,0.007766
2023-12-19,Performance,163,45,163,584.090000,95206.670000,0.042686
2023-12-19,Towing,122,24,122,650.790000,79396.380000,0.002073
2023-12-20,Exterior,219,47,219,438.645000,96063.255000,0.047435
2023-12-20,Interior,88,18,88,758.663333,66762.373304,0.037774
2023-12-20,Lighting,123,86,123,56.300000,6924.900000,0.444843
2023-12-20,Performance,322,44,322,970.490000,312497.780000,0.006162
2023-12-21,Exterior,263,43,263,692.151666,182035.888158,0.021998
2023-12-21,Lighting,66,64,66,882.285000,58230.810000,0.043229
2023-12-21,Performance,300,50,300,753.705000,226111.500000,0.013842
2023-12-21,Suspension,3,28,3,214.150000,642.450000,2.801790
2023-12-21,Towing,246,50,246,457.537500,112554.225000,0.016255
2023-12-22,Exterior,68,44,68,769.840000,52349.120000,0.054034
2023-12-22,Interior,155,41,155,418.010000,64791.550000,0.023518
2023-12-22,Performance,301,32,301,704.706666,212116.706466,0.009168
2023-12-22,Suspension,116,68,116,1078.080000,125057.280000,0.006532
2023-12-23,Exterior,234,47,234,623.010000,145784.340000,0.031090
2023-12-23,Lighting,291,36,291,639.515000,186098.865000,0.017482
2023-12-23,Performance,134,12,134,858.405000,115026.270000,0.038711
2023-12-23,Suspension,207,23,207,1046.810000,216689.670000,0.003769
2023-12-23,Towing,127,33,127,125.860000,15984.220000,0.108880
2023-12-24,Exterior,240,55,240,867.710000,208250.400000,0.009755
2023-12-24,Interior,178,49,178,1145.810000,203954.180000,0.003760
2023-12-24,Performance,298,54,298,662.490000,197422.020000,0.015620
2023-12-24,Towing,350,65,350,446.720000,156352.000000,0.018172
2023-12-25,Exterior,123,32,123,624.188888,76775.233224,0.034782
2023-12-25,Interior,177,66,177,170.640000,30203.280000,0.005875
2023-12-25,Performance,204,45,204,700.593333,142921.039932,0.030803
2023-12-25,Suspension,9,83,9,1389.470000,12505.230000,0.095025
2023-12-25,Towing,234,33,234,792.756666,185505.059844,0.008224
2023-12-26,Exterior,298,8,298,582.410000,173558.180000,0.003021
2023-12-26,Lighting,150,49,150,802.703333,120405.499950,0.011616
2023-12-26,Performance,329,41,329,891.185000,293199.865000,0.007674
2023-12-26,Suspension,160,32,160,1110.520000,177683.200000,0.006048
2023-12-26,Towing,126,54,126,551.695000,69513.570000,0.027913
2023-12-27,Exterior,306,37,306,136.170000,41668.020000,0.053863
2023-12-27,Interior,215,50,215,563.033333,121052.166595,0.014288
2023-12-27,Lighting,263,80,263,894.280000,235195.640000,0.014139
2023-12-27,Performance,38,36,38,213.800000,8124.400000,0.385352
2023-12-27,Suspension,122,54,122,1131.470000,138039.340000,0.004184
2023-12-27,Towing,197,9,197,995.970000,196206.090000,0.013211
2023-12-28,Exterior,138,43,138,434.552500,59968.245000,0.064102
2023-12-28,Interior,81,25,81,103.890000,8415.090000,0.285251
2023-12-28,Lighting,183,40,183,356.556666,65249.869878,0.016809
2023-12-28,Performance,186,48,186,1053.030000,195863.580000,0.017425
2023-12-28,Towing,236,33,236,400.666666,94557.333176,0.025285
2023-12-29,Exterior,238,49,238,738.233333,175699.533254,0.012781
2023-12-29,Lighting,57,57,57,584.075000,33292.275000,0.099965
2023-12-29,Performance,134,28,134,877.918571,117641.088514,0.022471
2023-12-29,Suspension,183,65,183,574.520000,105137.160000,0.009004
2023-12-29,Towing,59,50,59,887.095000,52338.605000,0.018647
2023-12-30,Exterior,197,38,197,641.465000,126368.605000,0.040171
2023-12-30,Interior,241,11,241,399.275000,96225.275000,0.032032
2023-12-30,Lighting,92,77,92,537.240000,49426.080000,0.047237
2023-12-30,Performance,182,14,182,1110.230000,202061.860000,0.012661
2023-12-30,Towing,179,70,179,996.913333,178447.486607,0.010600
2023-12-31,Exterior,113,33,113,731.870000,82701.310000,0.058737
2023-12-31,Interior,18,86,18,239.420000,4309.560000,0.080077
2023-12-31,Lighting,113,47,113,697.026666,78764.013258,0.017866
2023-12-31,Performance,79,64,79,1075.250000,84944.750000,0.046244
2024-01-01,Exterior,292,41,292,424.717500,124017.510000,0.019217
2024-01-01,Interior,112,33,112,805.810000,90250.720000,0.010911
2024-01-01,Lighting,302,16,302,440.765000,133111.030000,0.005306
2024-01-01,Performance,391,81,391,966.840000,378034.440000,0.005686
2024-01-01,Suspension,333,18,333,351.610000,117086.130000,0.013362
2024-01-02,Exterior,210,55,210,698.190000,146619.900000,0.006059
2024-01-02,Lighting,69,39,69,917.865000,63332.685000,0.027630
2024-01-02,Performance,261,23,261,792.243333,206775.509913,0.007293
2024-01-02,Suspension,43,73,43,904.780000,38905.540000,0.013391
2024-01-02,Towing,153,53,153,904.315000,138360.195000,0.012314
2024-01-03,Exterior,258,41,258,855.156666,220630.419828,0.016015
2024-01-03,Interior,214,19,214,667.380000,142819.320000,0.020560
2024-01-03,Lighting,33,25,33,635.450000,20969.850000,0.038498
2024-01-03,Performance,128,40,128,404.345000,51756.160000,0.066179
2024-01-03,Suspension,265,42,265,592.136666,156916.216490,-0.000501
2024-01-03,Towing,97,45,97,1058.450000,102669.650000,0.004564
2024-01-04,Exterior,49,87,49,1183.570000,57994.930000,0.076862
2024-01-04,Interior,373,80,373,129.950000,48471.350000,0.021555
2024-01-04,Lighting,311,27,311,129.505000,40276.055000,0.018409
2024-01-04,Performance,140,8,140,67.930000,9510.200000,0.231383
2024-01-04,Suspension,65,18,65,684.665000,44503.225000,0.020370
2024-01-04,Towing,7,60,7,925.785000,6480.495000,0.163351
2024-01-05,Exterior,223,30,223,884.780000,197305.940000,0.024601
2024-01-05,Lighting,209,47,209,737.886666,154218.313194,0.000268
2024-01-05,Performance,329,70,329,740.120000,243499.480000,0.011767
2024-01-05,Suspension,120,64,120,121.605000,14592.600000,0.131539
2024-01-05,Towing,218,58,218,1036.230000,225898.140000,0.001547
2024-01-06,Exterior,54,32,54,585.267500,31604.445000,0.089284
2024-01-06,Interior,210,2,210,1370.620000,287830.200000,0.007330
2024-01-06,Lighting,299,50,299,579.185000,173176.315000,0.011880
2024-01-06,Performance,234,32,234,317.880000,74383.920000,0.064355
2024-01-06,Suspension,197,38,197,987.570000,194551.290000,0.008201
2024-01-06,Towing,171,43,171,491.160000,83988.360000,0.024977
2024-01-07,Exterior,211,49,211,678.323333,143126.223263,0.016469
2024-01-07,Lighting,116,46,116,1034.035000,119948.060000,-0.000710
2024-01-07,Performance,375,22,375,583.595000,218848.125000,0.012738
2024-01-07,Suspension,46,12,46,589.650000,27123.900000,0.069949
2024-01-07,Towing,203,64,203,178.690000,36274.070000,0.010017
2024-01-08,Exterior,165,29,165,518.315000,85521.975000,0.038487
2024-01-08,Interior,297,26,297,824.720000,244941.840000,0.002467
2024-01-08,Performance,178,56,178,578.265000,102931.170000,0.032529
2024-01-08,Suspension,41,40,41,574.280000,23545.480000,0.103835
2024-01-08,Towing,218,61,218,1037.985000,226280.730000,0.004036
2024-01-09,Exterior,246,58,246,733.377500,180410.865000,0.020544
2024-01-09,Lighting,249,35,249,807.897500,201166.477500,0.006465
2024-01-09,Performance,172,44,172,633.832500,109019.190000,0.013961
2024-01-09,Suspension,343,15,343,100.650000,34522.950000,0.011779
2024-01-09,Towing,177,68,177,1225.240000,216867.480000,0.008559
2024-01-10,Exterior,286,43,286,577.300000,165107.800000,0.013184
2024-01-10,Interior,260,5,260,531.750000,138255.000000,0.003196
2024-01-10,Lighting,242,84,242,427.420000,103435.640000,0.015311
2024-01-10,Performance,245,33,245,796.733333,195199.666585,0.023375
2024-01-10,Suspension,249,38,249,596.314000,148482.186000,0.007305
2024-01-11,Exterior,198,32,198,945.626000,187233.948000,0.019676
2024-01-11,Interior,274,26,274,982.353333,269164.813242,0.005669
2024-01-11,Lighting,84,41,84,572.156666,48061.159944,0.038649
2024-01-11,Performance,231,43,231,558.550000,129025.050000,0.024625
2024-01-11,Suspension,184,8,184,1097.330000,201908.720000,0.009018
2024-01-12,Exterior,129,43,129,740.475000,95521.275000,0.031078
2024-01-12,Interior,192,42,192,913.505000,175392.960000,0.008613
2024-01-12,Lighting,70,60,70,359.635000,25174.450000,0.081498
2024-01-12,Performance,276,44,276,526.030000,145184.280000,0.024824
2024-01-12,Suspension,81,30,81,901.230000,72999.630000,0.008911
2024-01-13,Exterior,178,54,178,773.617500,137703.915000,0.030313
2024-01-13,Interior,93,81,93,732.990000,68168.070000,0.006509
2024-01-13,Lighting,257,29,257,491.220000,126243.540000,0.008265
2024-01-13,Performance,225,40,225,1156.340000,260176.500000,0.012467
2024-01-13,Suspension,185,45,185,105.030000,19430.550000,0.030806
2024-01-13,Towing,272,59,272,377.183333,102593.866576,0.019110
2024-01-14,Exterior,175,38,175,577.510000,101064.250000,0.011923
2024-01-14,Interior,141,31,141,908.670000,128122.470000,0.005436
