ShipmentFactID,DateID,CustomerID,ProductID,WarehouseID,CarrierID,LocationID,ShippingCost,DeliveryTimeDays
8921,2317,2519,2023,791,816,763,45.77,18
8922,1194,1899,2630,793,822,589,11.57,22
8923,2148,1791,928,789,817,690,28.47,22
8924,1650,2497,425,790,822,840,12.31,27
8925,1524,7037,1980,789,823,872,29.75,11
8926,2083,1529,1061,787,817,802,16.95,15
8927,3053,822,2562,788,821,853,30.85,26
8928,2094,3694,2340,792,819,731,18.72,27
8929,1883,6656,1260,791,819,790,23.01,15
8930,1748,3457,2448,793,819,883,23.30,6
8931,3064,650,1913,792,820,800,30.42,5
8932,1871,6742,1777,789,819,835,21.56,25
8933,948,6038,2176,788,817,855,46.05,27
8934,1552,247,1076,791,817,889,59.88,26
8935,1856,6991,571,790,817,587,55.60,1
8936,1350,4387,1209,790,820,598,19.72,19
8937,1480,7102,944,793,822,583,60.07,22
8938,1946,5331,2226,791,818,773,22.28,9
8939,2102,607,1487,791,817,631,51.80,2
8940,1019,2997,2151,791,819,665,39.00,7
8941,1601,2592,494,790,818,851,40.10,4
8942,2960,1786,1727,789,815,848,36.71,27
8943,2067,2989,788,789,823,731,33.32,28
8944,2252,5469,1623,791,821,879,31.82,8
8945,2159,1661,1397,791,823,635,51.02,26
8946,2275,883,655,787,821,874,29.18,29
8947,3169,569,1974,793,817,715,55.41,4
8948,3121,6838,544,790,818,862,26.96,15
8949,982,5215,2721,787,821,867,53.75,24
8950,994,2253,725,788,820,818,23.88,25
8951,2295,1042,1635,787,820,673,36.05,9
8952,2495,4941,941,789,815,775,30.75,10
8953,836,7079,1108,790,823,698,32.22,1
8954,3073,1114,958,790,816,778,61.55,2
8955,980,527,2633,793,816,606,40.28,14
8956,1550,2586,1919,787,815,752,47.69,5
8957,1056,4993,2579,793,816,595,45.11,22
8958,2120,852,966,790,818,666,44.36,9
8959,2914,2803,2908,792,820,818,48.37,16
8960,1330,2133,922,787,818,773,44.89,23
8961,2950,1337,2741,792,821,598,45.27,11
8962,2822,3037,1281,788,822,872,34.16,20
8963,1418,2953,977,791,816,717,12.35,1
8964,1673,4888,1288,787,821,764,26.25,27
8965,2907,7572,2785,792,819,745,17.45,2
8966,2472,2076,582,789,818,663,50.00,3
8967,2530,3289,1161,791,823,706,59.74,8
8968,2982,5663,1253,790,819,869,20.80,11
8969,2832,7080,1332,787,819,867,18.15,9
8970,2000,3582,509,792,821,800,58.13,15
8971,1504,4744,626,793,823,645,50.59,18
8972,2203,3674,497,788,822,872,49.39,20
8973,2763,510,2606,787,821,809,28.47,1
8974,877,6838,2429,790,820,650,38.64,20
8975,2467,261,2281,788,819,755,44.13,15
8976,3031,7201,746,787,816,816,10.86,18
8977,950,6251,742,787,821,676,29.84,16
8978,2928,4122,1375,792,823,619,62.76,4
8979,3211,7084,2711,792,823,681,45.27,14
8980,2435,703,2422,790,815,752,9.96,29
8981,890,5642,990,793,821,834,60.86,16
8982,1692,4738,1037,788,817,785,53.84,7
8983,903,2201,1374,791,819,673,16.69,23
8984,1896,1924,2142,792,816,739,61.00,21
8985,2532,5619,864,790,822,653,36.90,9
8986,2720,1979,1926,788,823,863,16.25,21
8987,1076,6712,1956,792,823,748,10.25,19
8988,1865,982,2802,792,817,883,34.67,19
8989,2824,3813,2412,792,816,657,57.22,23
8990,2247,2920,1274,788,823,612,38.58,6
8991,1506,4028,1775,793,822,735,29.37,21
8992,1768,5979,1165,792,822,578,11.20,28
8993,1640,6529,2356,792,823,586,32.18,3
8994,3121,5863,1053,791,816,663,64.84,23
8995,1350,7160,864,790,817,583,32.19,8
8996,3006,6108,2163,791,821,630,59.29,20
8997,1684,6403,2672,791,815,583,24.51,28
8998,1198,1936,1199,792,819,574,55.68,14
8999,2231,865,2303,787,815,581,43.20,27
9000,2970,4274,1007,787,819,574,34.08,23
9001,1160,1659,1108,790,819,729,20.61,11
9002,1168,3690,2188,791,822,773,29.93,18
9003,841,5115,1818,791,822,698,60.42,15
9004,2844,3757,2570,789,823,785,28.50,24
9005,1181,4430,709,791,816,858,31.12,9
9006,2024,3648,1501,790,821,576,34.56,1
9007,1318,4664,2492,790,823,876,24.70,2
9008,2103,6242,783,789,819,631,23.21,1
9009,2581,3733,719,791,815,689,9.09,25
9010,1144,2733,2821,789,818,876,57.53,24
9011,1588,4933,1302,791,816,876,15.51,11
9012,1555,2372,1523,791,816,758,21.48,2
9013,2583,574,2471,792,822,776,53.05,12
9014,2405,6641,1534,793,821,811,25.70,29
9015,2800,6050,720,788,820,668,9.58,18
9016,3007,5862,2816,792,815,843,56.61,3
9017,1828,2880,1953,788,821,837,13.92,16
9018,828,3411,1944,788,822,653,22.64,16
9019,3113,7232,2377,787,815,611,39.23,11
9020,1149,3869,1018,789,815,647,17.99,21
9021,1571,3473,1672,792,823,638,55.78,4
9022,2848,737,2671,791,819,759,40.24,8
9023,1973,3385,2069,789,815,789,31.25,27
9024,1763,4724,732,792,816,887,20.04,16
9025,2473,5737,1211,790,821,808,13.44,19
9026,2398,670,2384,791,822,789,60.30,20
9027,1257,3580,1593,791,822,823,44.51,5
9028,2073,6266,2000,789,817,670,23.77,16
9029,1658,2528,2716,787,818,828,11.69,4
9030,2102,6884,777,792,818,882,59.39,9
9031,2412,1569,2733,792,819,657,13.30,14
9032,1868,6973,2094,788,821,602,20.72,22
9033,2039,3186,440,790,822,752,29.68,7
9034,1068,6484,2346,789,822,673,53.44,21
9035,2398,3364,2925,793,823,766,58.81,28
9036,3223,5630,1892,792,817,733,41.62,6
9037,1602,1504,2924,792,817,827,39.45,7
9038,2091,5785,735,788,819,726,39.65,6
9039,2563,7465,1383,787,818,811,49.67,14
9040,1876,2632,1071,792,817,712,59.84,3
9041,1239,4686,1222,789,818,604,53.98,11
9042,1258,1707,2751,793,816,579,27.09,9
9043,2568,427,703,791,818,877,16.58,24
9044,1881,7498,2720,789,822,887,61.15,12
9045,2346,3237,1919,787,823,823,55.78,23
9046,2782,7589,702,791,823,735,41.67,26
9047,970,1471,1994,791,818,885,64.26,17
9048,3236,6493,2894,790,818,586,49.35,28
9049,1291,4588,1324,787,816,819,13.94,20
9050,2353,3045,909,787,822,770,31.96,20
9051,1255,4951,701,792,817,745,49.31,1
9052,1754,222,1381,792,820,868,13.33,14
9053,3162,1936,1181,792,815,793,48.29,12
9054,1390,7066,2680,793,819,734,23.23,4
9055,1668,3418,2669,790,816,813,48.93,3
9056,1477,4970,930,790,819,662,21.38,9
9057,2029,1351,1707,788,821,673,64.90,14
9058,1063,491,2047,793,818,697,24.56,21
9059,2747,4624,2533,789,817,840,41.28,27
9060,1382,3917,867,792,819,780,27.27,7
9061,2865,797,2182,788,815,800,27.22,17
9062,1364,7351,1064,793,823,609,54.35,10
9063,2817,6654,2559,787,818,814,54.58,10
9064,1792,1635,1061,793,819,809,48.40,17
9065,2297,2011,2628,790,821,794,23.43,8
9066,1991,5672,1291,788,817,726,21.34,3
9067,1855,6808,2239,793,817,732,16.53,25
9068,1020,1376,2284,788,821,666,28.12,20
9069,1500,3285,943,788,816,607,11.66,23
9070,2684,2990,2723,788,820,824,48.87,26
9071,2622,3195,1596,791,818,740,60.28,2
9072,2271,7557,1605,793,815,829,12.74,10
9073,1419,6307,2411,787,817,650,18.47,10
9074,1522,3742,548,790,819,823,40.13,14
9075,2522,3621,2687,792,818,787,49.18,25
9076,1406,5830,2922,792,818,666,61.45,25
9077,2206,1648,1401,792,821,578,10.70,25
9078,2191,6331,1137,787,815,826,64.03,8
9079,2858,220,2134,793,820,832,49.29,16
9080,2950,5737,2533,790,815,830,29.75,14
9081,2639,3379,948,792,817,844,38.46,11
9082,3156,3160,719,789,815,828,23.10,23
9083,850,2910,822,792,822,823,60.10,14
9084,1897,3240,2933,788,815,644,20.87,2
9085,2430,3897,1569,788,823,749,11.91,7
9086,2176,2123,1700,793,818,792,50.39,20
9087,2075,3104,650,788,822,866,46.13,29
9088,2992,2792,2610,792,816,799,12.27,19
9089,1203,6327,2389,792,821,769,64.68,8
9090,1330,1362,1544,792,815,642,31.57,10
9091,2102,1686,483,787,823,646,21.69,3
9092,2238,3619,1915,787,817,731,11.26,26
9093,2567,7010,1172,790,823,575,15.74,24
9094,3178,1497,2627,790,817,707,14.35,20
9095,1469,2316,872,787,815,582,40.14,12
9096,2283,1287,888,791,818,817,60.48,9
9097,1377,5331,2246,787,821,784,35.58,16
9098,1207,823,1236,791,822,884,30.75,7
9099,2781,5690,1818,791,820,758,49.20,16
9100,1990,3652,2718,788,822,870,19.81,17
9101,2578,1133,1665,792,817,656,51.76,28
9102,2230,5753,2053,790,821,591,12.19,8
9103,886,407,1461,793,823,684,40.40,24
9104,863,5248,637,793,815,767,34.58,20
9105,2008,1644,1527,787,819,595,10.84,8
9106,1213,4789,1198,790,821,795,44.60,5
9107,2786,4024,1088,793,819,770,35.02,24
9108,3144,6833,2571,790,819,779,18.72,10
9109,1028,7171,2856,788,818,692,23.81,8
9110,1008,3996,1300,792,815,714,64.12,14
9111,1176,4501,421,789,816,845,55.95,10
9112,1785,2254,2498,790,816,629,29.29,16
9113,1194,3031,2808,792,823,786,44.96,23
9114,1263,3047,1576,789,823,777,14.06,8
9115,2406,6639,662,788,818,764,19.20,1
9116,2497,1525,2858,792,818,858,46.87,29
9117,1295,2330,1389,789,819,582,14.63,4
9118,2284,1297,915,790,821,829,41.67,3
9119,2366,5103,1137,792,815,867,40.26,4
9120,2355,6809,2090,787,818,576,36.86,2
9121,1791,1350,1357,790,817,719,63.13,26
9122,908,554,645,791,815,724,44.49,8
9123,1423,7351,2546,787,820,639,47.42,1
9124,2144,3443,2281,793,823,734,62.78,7
9125,3237,3716,638,791,821,833,54.31,8
9126,1863,1240,2032,793,818,706,43.98,1
9127,1696,3395,2586,789,819,611,52.26,7
9128,2771,7021,902,790,818,793,58.04,21
9129,1303,324,2815,788,821,819,22.30,17
9130,1620,496,2626,789,815,883,43.92,18
9131,2608,1927,475,792,820,616,21.14,11
9132,2206,1489,2343,787,820,853,31.03,6
9133,1910,2143,1867,789,822,814,44.96,21
9134,1401,1255,2371,792,819,578,23.65,22
9135,2612,2421,2511,791,822,750,35.37,6
9136,3229,4991,2647,788,817,727,62.29,12
9137,2414,1002,486,793,823,807,41.20,27
9138,2025,6029,2035,792,819,578,25.39,5
9139,1082,1009,2023,788,820,643,9.58,8
9140,3141,1196,2424,792,822,603,20.33,12
9141,2355,1722,1964,787,823,784,50.80,14
9142,2832,2862,1421,791,815,843,59.39,2
9143,1182,4440,2301,790,816,705,21.26,24
9144,1628,7621,2354,790,815,845,63.61,1
9145,2862,5560,2579,792,816,695,21.46,18
9146,1997,4007,2250,791,817,588,56.17,10
9147,2864,4439,875,790,816,791,36.37,8
9148,3116,1692,1009,788,823,633,44.62,27
9149,1729,3937,2211,791,820,672,38.21,10
9150,1976,1162,420,789,821,623,17.92,14
9151,3009,6697,641,789,815,873,49.36,27
9152,1145,4518,2822,787,821,813,45.72,21
9153,2662,5015,1905,792,822,616,51.88,2
9154,1358,6058,2897,792,819,761,14.90,19
9155,2766,5723,1990,789,819,637,31.90,29
9156,1492,2714,2770,789,823,726,45.74,8
9157,1527,4821,1012,789,821,845,52.47,3
9158,846,5487,2196,788,816,829,18.98,19
9159,3136,2294,2614,793,816,574,53.20,1
9160,2360,4341,1706,793,815,862,11.44,29
9161,1984,6694,2703,791,818,776,41.90,14
9162,2729,1675,2611,788,816,760,12.60,14
9163,1069,2388,1560,788,822,835,31.02,28
9164,1839,3291,569,789,821,710,36.30,5
9165,1092,1412,1635,791,818,828,17.00,24
9166,2838,5662,1574,789,823,645,36.88,22
9167,1864,5594,954,789,818,819,40.03,29
9168,1383,1974,2223,792,823,745,19.83,17
9169,2561,3312,1561,788,820,880,63.62,20
9170,2667,710,1709,787,823,775,52.73,5
9171,2126,5198,1211,788,817,751,60.54,14
9172,1760,7379,2135,792,817,872,15.61,5
9173,3157,1412,530,788,815,836,32.27,11
9174,1867,5643,2791,787,819,609,45.40,12
9175,935,2991,2358,787,821,764,19.29,20
9176,3066,1251,988,789,821,804,19.99,14
9177,1499,3717,2064,787,818,702,24.08,12
9178,912,4783,1878,789,821,818,52.77,2
9179,2591,3334,2724,787,818,746,13.04,12
9180,1506,5946,453,790,818,693,23.95,28
9181,2018,4708,1826,790,823,634,39.46,18
9182,2889,1177,824,791,819,601,33.07,11
9183,1712,489,2889,788,817,776,36.31,6
9184,2636,5002,2180,790,817,744,31.95,6
9185,1595,4220,1945,792,818,760,50.38,2
9186,1551,2209,1244,788,820,702,29.81,6
9187,1782,5286,1869,792,821,664,39.14,5
9188,1488,2711,1766,793,820,749,39.34,6
9189,1841,1456,1035,788,818,717,14.80,16
9190,1109,1846,687,793,822,834,18.98,5
9191,1765,3366,2450,790,817,785,43.51,5
9192,2883,3230,872,789,815,810,48.13,24
9193,1938,2264,677,793,821,670,61.96,14
9194,2425,3728,2552,787,816,771,36.05,22
9195,3108,4848,2207,793,823,675,56.49,10
9196,2928,3374,2359,791,819,724,43.23,1
9197,1797,275,1123,787,819,756,42.47,14
9198,2414,1593,1294,790,820,688,45.08,18
9199,1218,528,1632,787,816,762,32.02,10
9200,1362,978,2680,791,822,616,28.58,29
9201,852,3398,403,790,823,753,55.81,2
9202,1600,7106,2797,789,817,758,39.69,16
9203,2884,4566,2343,787,821,774,17.45,6
9204,1029,4712,1726,790,819,702,33.04,28
9205,2869,6112,2384,788,822,888,45.97,3
9206,2477,4713,1340,789,816,651,49.33,2
9207,1668,1259,496,789,815,882,41.16,21
9208,2105,4024,2776,793,823,669,55.64,16
9209,1554,4368,1047,791,823,813,46.66,4
9210,2570,3499,2434,789,817,817,61.82,11
9211,2095,4769,957,791,822,733,23.31,20
9212,1272,5767,2348,787,817,763,39.98,29
9213,1003,3308,2119,788,820,744,26.23,21
9214,1729,5255,657,791,818,763,14.68,19
9215,2853,5350,2036,789,815,591,24.82,5
9216,2153,4750,2512,788,819,754,44.69,17
9217,2149,7492,1128,788,821,579,55.97,22
9218,2970,6817,1507,793,823,741,17.02,28
9219,3116,1927,2076,792,816,681,22.79,23
9220,983,3561,927,787,821,695,54.00,4
9221,2263,4995,2505,788,821,790,46.48,19
9222,1620,5479,1147,791,818,803,40.79,15
9223,2574,1801,1939,791,818,771,30.30,27
9224,1266,1597,1697,793,821,756,16.65,25
9225,1491,1516,1780,790,816,690,25.96,23
9226,1219,3586,847,789,822,788,52.49,2
9227,889,1258,815,788,820,817,13.61,25
9228,1122,5503,794,788,816,733,35.03,22
9229,1871,6069,1685,787,816,595,58.18,17
9230,1611,581,955,787,816,655,51.90,27
9231,1526,4061,854,788,820,584,35.09,15
9232,2521,4733,408,791,817,599,20.83,17
9233,887,445,921,793,820,861,24.08,15
9234,3187,4105,806,788,816,786,51.34,27
9235,825,584,2666,787,815,770,48.11,6
9236,1474,900,2870,791,815,591,39.24,10
9237,2094,6392,1516,792,816,645,60.42,20
9238,2160,6024,463,789,823,678,22.25,26
9239,1713,4568,1585,787,819,831,35.92,6
9240,2386,4426,2479,789,822,726,41.29,19
9241,2843,2216,1845,788,821,858,60.47,6
9242,918,3648,2713,788,818,710,61.75,20
9243,1921,7316,1365,791,821,702,40.60,19
9244,1367,3739,2045,788,815,798,36.30,11
9245,2843,6764,2311,789,822,751,50.57,13
9246,2139,1764,602,787,819,798,37.29,20
9247,3106,963,1187,788,823,685,43.86,9
9248,2921,7044,2335,791,819,665,35.98,8
9249,1246,3421,1036,789,816,885,29.46,16
9250,2291,4997,2351,790,818,616,9.84,27
9251,2510,742,640,788,823,733,37.34,12
9252,2073,4192,873,788,818,622,22.07,19
9253,3013,2983,1724,792,816,677,55.61,14
9254,2247,339,1198,789,823,712,54.58,7
9255,2027,6070,1678,793,816,723,59.46,6
9256,2842,5560,1468,791,822,864,60.23,17
9257,1284,7054,513,790,816,730,52.71,6
9258,1758,6825,2027,790,816,719,48.10,17
9259,1147,4904,557,791,820,686,33.18,19
9260,2746,2439,591,788,818,814,32.12,7
9261,2992,4946,2831,787,822,686,32.98,16
9262,831,7049,2553,792,823,633,60.46,27
9263,3015,1628,674,787,821,843,38.56,2
9264,2497,6543,2507,789,823,605,48.83,17
9265,826,3242,1914,791,817,758,16.70,16
9266,2364,1065,2781,788,820,865,49.49,12
9267,2868,7561,755,790,822,629,42.49,2
9268,2166,1905,1172,788,821,883,41.43,22
9269,3240,3035,2308,792,818,868,11.45,1
9270,1064,2815,923,789,815,819,59.99,22
9271,2491,3107,1268,791,818,846,19.62,18
9272,3202,5053,2498,790,815,637,16.79,3
9273,1177,3194,2790,787,817,802,18.30,26
9274,2940,2471,444,791,816,582,15.99,12
9275,1031,4463,2424,791,816,575,19.15,21
9276,1906,4828,2571,788,823,757,12.02,26
9277,2923,6294,1217,790,818,870,13.98,28
9278,1190,3928,2092,792,823,730,31.13,27
9279,1820,6580,2098,793,815,761,13.45,8
9280,3235,5197,973,790,820,788,9.53,21
9281,1938,5756,2219,787,820,881,19.51,3
9282,3147,7348,702,790,819,868,11.01,3
9283,1475,6357,457,788,821,709,40.96,4
9284,2871,1920,1642,793,817,731,18.23,20
9285,2447,3222,1671,791,820,848,59.93,27
9286,1568,6745,1509,788,819,694,24.51,16
9287,1524,892,2402,793,822,814,43.99,14
9288,2763,5180,996,790,816,874,20.56,3
9289,2157,6164,2909,787,821,798,46.67,1
9290,2948,1369,2647,791,815,807,52.21,9
9291,2674,5551,589,788,819,846,27.29,6
9292,1665,6852,2275,790,819,687,15.70,25
9293,1629,2686,1964,788,820,886,58.45,14
9294,897,3971,523,792,815,867,55.77,20
9295,1154,4981,875,787,821,574,52.77,24
9296,2125,269,2416,788,821,734,13.73,22
9297,939,660,2047,792,817,635,13.74,17
9298,2818,489,477,789,815,876,24.36,29
9299,1715,681,953,793,819,863,53.31,4
9300,2091,3731,2237,792,818,585,12.21,7
9301,2903,6409,1489,788,818,635,36.50,23
9302,3036,884,472,787,822,751,16.50,13
9303,946,4209,1312,790,821,587,62.57,14
9304,1196,5121,1374,788,817,716,51.59,20
9305,1757,6504,402,787,822,703,50.94,9
9306,3240,5304,675,791,822,719,19.96,27
9307,1799,7452,2253,787,820,651,64.76,6
9308,1409,6366,2917,787,816,806,11.39,19
9309,1035,7607,2332,792,819,806,51.89,11
9310,1927,2833,1341,792,820,612,54.63,3
9311,2053,2290,1779,787,815,614,26.13,28
9312,1012,1801,2232,787,820,606,33.61,9
9313,2087,3379,1831,787,815,768,22.50,29
9314,1559,1631,2452,790,823,757,27.73,15
9315,2453,7602,1763,789,815,808,22.61,23
9316,1236,1457,2725,789,818,606,61.29,29
9317,2209,1275,2882,790,818,848,18.22,29
9318,3036,958,2917,793,817,764,9.65,3
9319,2595,4988,1272,787,818,709,45.23,21
9320,2515,4034,1305,792,817,687,29.61,26
9321,2386,3202,533,791,822,643,62.46,16
9322,1509,843,824,788,820,728,10.96,26
9323,2002,2310,839,789,816,841,14.44,27
9324,2304,3072,1683,791,817,596,49.01,2
9325,2074,5073,1909,791,821,717,9.94,29
9326,1701,4761,717,791,815,785,29.20,17
9327,2118,4799,2616,789,821,579,63.88,7
9328,2220,659,516,793,815,584,41.70,1
9329,982,6439,2119,788,820,782,20.96,21
9330,2561,3067,523,792,821,725,46.03,8
9331,1979,1496,1474,793,822,880,48.46,22
9332,3123,7061,1787,789,821,644,56.44,28
9333,892,402,2909,792,818,815,44.68,28
9334,1385,2003,1066,790,815,640,45.04,11
9335,1480,374,1734,793,817,849,57.60,5
9336,2029,3591,867,789,822,691,46.78,13
9337,2786,3575,1296,790,818,765,15.53,13
9338,2890,5898,1995,792,820,683,44.09,6
9339,2569,3713,1399,791,816,609,48.01,17
9340,890,4190,797,793,822,758,64.28,7
9341,2777,7453,2052,787,815,845,26.10,26
9342,3198,7097,2014,793,818,858,29.91,21
9343,2852,1126,920,792,819,777,10.97,29
9344,889,6878,2210,789,817,830,35.27,5
9345,2004,1044,415,793,816,827,39.72,14
9346,1556,1125,2919,793,822,814,59.02,10
9347,2990,5415,1469,793,822,720,14.58,16
9348,2562,6083,1864,787,818,761,59.12,12
9349,3059,3809,935,787,818,730,34.23,18
9350,1114,4868,1188,790,820,600,34.86,9
9351,1625,2082,942,789,816,657,47.55,19
9352,2976,3481,459,793,820,607,62.71,24
9353,868,1067,2341,791,816,810,28.98,7
9354,2441,6394,2511,791,817,725,56.41,10
9355,1235,2710,797,792,822,604,16.70,24
9356,867,4065,2571,793,818,846,25.08,29
9357,2783,5790,2288,791,816,686,33.40,25
9358,2153,2063,1584,787,817,709,10.21,10
9359,1892,3587,608,791,817,689,58.37,4
9360,816,6132,2037,793,822,653,37.57,3
9361,2818,722,946,789,816,676,45.02,25
9362,1681,6594,582,792,815,756,57.70,10
9363,1973,5747,1520,788,822,654,22.50,19
9364,1275,7223,1795,793,816,694,56.71,15
9365,1164,5775,2360,793,819,864,61.82,26
9366,1749,3737,1842,792,816,775,37.19,5
9367,3108,2490,946,793,819,664,28.82,16
9368,2340,7017,1239,793,817,688,49.00,1
9369,1268,3131,1076,789,817,635,47.78,20
9370,2642,892,1876,788,816,673,64.54,16
9371,1116,2029,1237,792,815,761,56.05,23
9372,1773,3537,1582,790,819,840,16.89,2
9373,2496,4336,606,793,817,635,48.88,2
9374,2462,4563,1979,791,819,861,26.08,10
9375,3168,438,1428,793,822,657,20.71,8
9376,1195,4793,1533,792,823,641,47.50,24
9377,1020,1160,1329,792,822,837,40.78,12
9378,3030,3596,1368,793,817,705,12.05,12
9379,2888,1693,1062,789,817,624,51.76,18
9380,3099,5414,2351,788,816,811,56.10,6
9381,2546,6263,2730,787,816,675,54.65,9
9382,2183,2599,1594,791,815,707,34.83,5
9383,2202,1902,1244,792,816,771,31.81,7
9384,1273,219,913,793,823,617,34.37,1
9385,2623,3895,1619,793,817,654,51.19,19
9386,2710,1719,737,792,815,814,36.10,2
9387,3116,572,783,793,822,808,64.15,4
9388,1970,632,1063,792,818,706,47.55,18
9389,1897,4102,866,793,815,614,36.19,11
9390,1568,6762,1688,787,821,863,11.29,21
9391,823,5707,1149,793,823,874,44.24,9
9392,1019,3405,2702,793,819,824,17.03,8
9393,2442,7526,2755,788,819,605,55.44,18
9394,2528,6839,819,792,822,879,45.57,25
9395,1730,3447,2323,793,817,864,16.59,26
9396,2289,6583,716,792,822,823,52.43,29
9397,2517,6221,688,790,821,737,53.80,28
9398,1138,5338,684,788,821,611,19.34,14
9399,2499,231,2068,793,823,624,31.27,24
9400,2930,7517,883,789,818,703,14.78,22
9401,2053,2582,2280,789,816,635,48.29,13
9402,1971,315,1216,789,815,839,56.93,15
9403,2395,1741,2580,790,818,815,23.64,28
9404,1746,707,2479,791,819,858,25.00,29
9405,889,6818,837,789,820,852,40.72,8
9406,1707,3474,1561,787,815,666,29.02,14
9407,2717,3016,1412,789,818,713,59.79,27
9408,1412,2104,1601,788,815,820,10.44,2
9409,2436,4789,1275,792,819,749,28.25,28
9410,2222,2676,2667,791,822,832,42.54,9
9411,1593,5130,1388,789,822,600,52.45,23
9412,834,5095,2761,792,823,886,33.00,15
9413,1020,624,1991,792,822,818,36.23,2
9414,2195,1014,2679,791,822,694,40.28,21
9415,2391,6174,1920,787,817,788,34.90,13
9416,2530,4344,1381,788,819,829,38.47,11
9417,1791,5031,1576,788,823,573,38.57,21
9418,2718,5798,2916,790,820,848,17.04,9
9419,2818,3788,1551,790,823,686,63.32,12
9420,1210,7458,845,790,822,744,53.44,8
9421,1608,2357,743,791,822,888,20.39,11
