FullDate,SubCategory,Brand,SalesChannel,Category,ReturnAmt,ReturnQty,ReturnRate_Value,ReasonName
2021-09-09,Lift Kits,K&N,InStore,Suspension,11057029.04,25964,6961.768849,"Ordered by Mistake "
2020-10-12,Trailer Hitches,BAK,Web,Towing,12132595.81,25822,7789.524315,"Late Delivery "
2023-09-01,Floor Mats,MagnaFlow,Web,Interior,10741048.23,12911,6896.104298,"Defective "
2019-10-21,Exhaust,Westin,InStore,Performance,7767390.24,12982,4890.531947,"Damaged "
2024-02-02,Lift Kits,Flowmaster,InStore,Suspension,1154229.62,25964,726.724620,"Changed Mind "
2019-12-10,LED Light Bars,BAK,MobileApp,Lighting,9219916.51,25942,5952.349473,"Warranty Claim "
2021-04-02,Exhaust,Flowmaster,MobileApp,Performance,7303321.55,25942,4715.000406,"Warranty Claim "
2023-02-18,LED Light Bars,Flowmaster,MobileApp,Lighting,13713460.04,12971,8853.370368,"Defective "
2025-06-29,Tonneau Covers,CURT,Web,Exterior,5744749.45,12911,3688.314136,"Missing Parts "
2020-03-17,Exhaust,CURT,InStore,Performance,2141121.26,25964,1348.095710,"Ordered by Mistake "
2024-07-09,Cold Air Intakes,Westin,InStore,Performance,9504901.12,25964,5984.511235,"Wrong Item "
2024-08-12,Running Boards,WeatherTech,InStore,Exterior,10651860.82,25964,6706.665054,"Other "
2019-05-09,Cold Air Intakes,Tyger Auto,MobileApp,Performance,6821059.77,25942,4403.653305,"Changed Mind "
2021-07-01,LED Light Bars,Rough Country,Web,Lighting,13550094.50,25822,8699.605625,"Ordered by Mistake "
2023-06-04,Cold Air Intakes,CURT,Web,Performance,8946031.90,25822,5743.644085,"Late Delivery "
2020-01-29,LED Light Bars,Tyger Auto,InStore,Lighting,7438556.18,12982,4683.489992,"Damaged "
2022-11-12,Tonneau Covers,Rough Country,Marketplace,Exterior,1840510.74,13324,2348.383816,"Warranty Claim "
2022-06-26,Cold Air Intakes,Putco,MobileApp,Performance,5743688.51,25942,3708.105102,"Not as Described "
2020-09-14,NULL,CURT,Web,Performance,1989585.10,12911,1277.373452,"Wrong Item "
2021-05-09,Exhaust,K&N,Web,Performance,15491134.24,25822,9945.817862,"Defective "
2023-02-03,Lift Kits,Putco,Web,Suspension,5682905.76,25822,3648.608400,"Better Price Found "
2023-02-01,Cold Air Intakes,CURT,MobileApp,Performance,2649845.59,25942,1710.727545,"Changed Mind "
2019-03-18,Running Boards,BAK,Web,Exterior,13852986.56,12911,8894.072444,"Better Price Found "
2021-12-21,Cold Air Intakes,TruXedo,Web,Performance,3139696.98,12911,2015.783641,"Other "
2021-09-05,Running Boards,TruXedo,InStore,Exterior,7557601.12,12982,4758.443584,"Warranty Claim "
2021-09-21,LED Light Bars,TruXedo,MobileApp,Lighting,6926124.87,12971,4471.483159,"Wrong Item "
2022-03-14,Cold Air Intakes,CURT,MobileApp,Performance,12583815.65,25942,8124.074683,"Missing Parts "
2021-02-13,Cold Air Intakes,CURT,Web,Performance,774918.22,25822,497.516858,"Late Delivery "
2025-02-11,Tonneau Covers,TruXedo,Web,Exterior,6444912.98,12911,4137.842332,"Ordered by Mistake "
2019-01-10,Lift Kits,Husky Liners,InStore,Suspension,4144373.68,12982,2609.392292,"Changed Mind "
2019-03-25,Floor Mats,WeatherTech,InStore,Interior,6428686.40,12982,4047.651351,"Wrong Item "
2021-01-15,Running Boards,BAK,InStore,Exterior,11612139.36,25964,7311.279886,"Ordered by Mistake "
2023-08-29,Trailer Hitches,WeatherTech,Marketplace,Towing,7157719.42,13324,9132.840120,"Ordered by Mistake "
2022-11-11,Trailer Hitches,Husky Liners,MobileApp,Towing,9434197.43,25942,6090.688744,"Changed Mind "
2020-04-11,Exhaust,Husky Liners,Web,Performance,11697882.44,12911,7510.423816,"Other "
2022-06-09,Exhaust,Flowmaster,Web,Performance,1807798.22,25822,1160.660257,"Not as Described "
2022-11-07,Trailer Hitches,BAK,Web,Towing,5489886.31,25822,3524.683476,"Changed Mind "
2019-09-27,Tonneau Covers,Tyger Auto,InStore,Exterior,8792578.78,25964,5536.015655,"Wrong Item "
2020-10-04,Lift Kits,K&N,InStore,Suspension,11048331.10,25964,6956.292405,"Wrong Item "
2021-11-05,Trailer Hitches,MagnaFlow,InStore,Towing,2610290.74,25964,1643.496233,"Not as Described "
2023-09-29,Cold Air Intakes,Husky Liners,InStore,Performance,2821118.42,12982,1776.238504,"Defective "
2020-01-24,Exhaust,K&N,MobileApp,Performance,1502820.06,25942,970.210566,"Ordered by Mistake "
2020-07-30,Running Boards,Rough Country,MobileApp,Exterior,11635505.84,25942,7511.848204,"Better Price Found "
2023-02-24,Tonneau Covers,Flowmaster,MobileApp,Exterior,8438154.34,25942,5447.645673,"Not as Described "
2025-05-21,Tonneau Covers,BAK,Web,Exterior,4853632.23,12911,3116.187137,"Changed Mind "
2025-06-29,Floor Mats,Rough Country,Web,Interior,13637889.30,12911,8755.972826,"Other "
2020-04-21,LED Light Bars,WeatherTech,InStore,Lighting,875765.72,12982,551.396966,"Wrong Item "
2024-03-22,NULL,K&N,InStore,Performance,10514900.72,25964,6620.431546,"Warranty Claim "
2023-12-10,Running Boards,CURT,Web,Exterior,9656524.23,25822,6199.803866,"Not as Described "
2019-06-27,Trailer Hitches,Westin,InStore,Towing,8371702.34,25964,5271.021630,"Warranty Claim "
2024-12-06,Floor Mats,BAK,InStore,Interior,8724682.92,12982,5493.266761,"Changed Mind "
2019-04-16,Trailer Hitches,Westin,MobileApp,Towing,14098439.32,12971,9101.912101,"Changed Mind "
2020-03-01,LED Light Bars,Tyger Auto,MobileApp,Lighting,2084439.70,12971,1345.702822,"Warranty Claim "
2021-12-18,Floor Mats,BAK,MobileApp,Interior,14281849.26,12971,9220.321110,"Wrong Item "
2024-12-23,LED Light Bars,BAK,MobileApp,Lighting,5886110.09,12971,3800.052033,"Damaged "
2023-05-24,Tonneau Covers,WeatherTech,Web,Exterior,13099113.27,12911,8410.060634,"Warranty Claim "
2019-11-11,Cold Air Intakes,Westin,MobileApp,Performance,5453397.53,12971,3520.693882,"Better Price Found "
2023-01-26,Cold Air Intakes,CURT,MobileApp,Performance,6527007.20,12971,4213.813705,"Ordered by Mistake "
2020-09-21,Tonneau Covers,Rough Country,InStore,Exterior,3369867.56,25964,2121.744380,"Damaged "
2023-08-09,Lift Kits,BAK,InStore,Suspension,534468.94,12982,336.508182,"Better Price Found "
2025-02-14,Floor Mats,Rough Country,InStore,Interior,12687048.96,25964,7988.069085,"Late Delivery "
2022-12-25,Cold Air Intakes,K&N,Marketplace,Performance,751740.08,13324,959.174282,"Not as Described "
2023-01-08,Cold Air Intakes,Husky Liners,Web,Performance,8747589.83,12911,5616.237645,"Missing Parts "
2024-04-21,LED Light Bars,Rough Country,Web,Lighting,8094035.01,25822,5196.633681,"Other "
2022-02-04,Trailer Hitches,Westin,Marketplace,Towing,4643613.86,6662,5924.984197,"Wrong Item "
2025-05-31,Tonneau Covers,K&N,Marketplace,Exterior,6265344.52,13324,7994.220385,"Better Price Found "
2019-01-06,Trailer Hitches,Westin,MobileApp,Towing,11225103.40,25942,7246.893339,"Late Delivery "
2020-11-05,Cold Air Intakes,Westin,MobileApp,Performance,8203898.08,12971,5296.410437,"Changed Mind "
2022-04-29,Tonneau Covers,Rough Country,MobileApp,Exterior,15238460.51,12971,9837.907026,"Ordered by Mistake "
2022-10-14,Running Boards,Tyger Auto,MobileApp,Exterior,5059597.97,12971,3266.457758,"Ordered by Mistake "
2024-07-03,Running Boards,Flowmaster,Web,Exterior,4049018.71,25822,2599.598471,"Not as Described "
2022-08-03,Exhaust,Rough Country,InStore,Performance,15485708.52,12982,9750.173510,"Ordered by Mistake "
2022-08-09,Trailer Hitches,Westin,InStore,Towing,12371975.82,12982,7789.691426,"Changed Mind "
2024-12-07,Cold Air Intakes,TruXedo,InStore,Performance,4224732.26,12982,2659.988023,"Changed Mind "
2024-12-12,Lift Kits,Rough Country,InStore,Suspension,15131559.56,12982,9527.192667,"Defective "
2021-01-26,Lift Kits,Westin,Marketplace,Suspension,1264114.50,6662,1612.934935,"Ordered by Mistake "
2019-02-12,Trailer Hitches,BAK,MobileApp,Towing,10795763.30,25942,6969.712425,"Damaged "
2020-05-15,LED Light Bars,CURT,MobileApp,Lighting,6616117.97,25942,4271.343402,"Ordered by Mistake "
2020-07-03,Tonneau Covers,WeatherTech,MobileApp,Exterior,6897588.67,25942,4453.060238,"Other "
2022-09-09,Trailer Hitches,BAK,Web,Towing,7587407.37,12911,4871.361905,"Damaged "
2025-01-08,Trailer Hitches,Putco,InStore,Towing,7947450.58,25964,5003.902428,"Damaged "
2020-01-30,Floor Mats,CURT,MobileApp,Interior,10126589.41,12971,6537.695283,"Changed Mind "
2022-04-23,Floor Mats,Putco,MobileApp,Interior,8701725.06,12971,5617.806361,"Other "
2020-06-26,Cold Air Intakes,MagnaFlow,Web,Performance,4483086.53,25822,2878.284476,"Better Price Found "
2019-05-26,Lift Kits,Flowmaster,InStore,Suspension,8508013.34,25964,5356.846322,"Damaged "
2023-09-25,Running Boards,Westin,InStore,Exterior,15015500.48,12982,9454.119046,"Wrong Item "
2024-12-25,Trailer Hitches,CURT,InStore,Towing,4275491.88,12982,2691.947523,"Wrong Item "
2024-10-30,Tonneau Covers,WeatherTech,Marketplace,Exterior,7088834.34,13324,9044.946624,"Better Price Found "
2019-05-15,Tonneau Covers,TruXedo,MobileApp,Exterior,3746673.35,25942,2418.836839,"Late Delivery "
2021-06-14,LED Light Bars,TruXedo,MobileApp,Lighting,7695953.72,25942,4968.482776,"Defective "
2022-03-03,Exhaust,Westin,MobileApp,Performance,6974895.83,25942,4502.969526,"Defective "
2023-05-28,Cold Air Intakes,BAK,Web,Performance,11654114.15,12911,7482.323127,"Wrong Item "
2023-07-02,Tonneau Covers,K&N,Web,Exterior,652005.50,12911,418.602874,"Late Delivery "
2024-09-28,LED Light Bars,MagnaFlow,Web,Lighting,2987863.62,12911,1918.301558,"Ordered by Mistake "
2025-04-11,Cold Air Intakes,CURT,Web,Performance,7862153.45,25822,5047.757962,"Changed Mind "
2025-04-12,Lift Kits,Husky Liners,Web,Suspension,8714021.23,25822,5594.685429,"Damaged "
2025-08-14,Running Boards,BAK,InStore,Exterior,7489445.62,12982,4715.531230,"Wrong Item "
2019-06-20,LED Light Bars,Tyger Auto,Web,Lighting,14279953.33,25822,9168.199310,"Defective "
2022-07-03,Floor Mats,Rough Country,Web,Interior,7147400.49,12911,4588.862816,"Changed Mind "
2025-01-24,Cold Air Intakes,Tyger Auto,InStore,Performance,6714030.76,25964,4227.311113,"Not as Described "
2025-04-06,Running Boards,Tyger Auto,InStore,Exterior,491628.34,12982,309.534688,"Missing Parts "
2019-03-24,Exhaust,Putco,MobileApp,Performance,10081969.17,12971,6508.888630,"Defective "
2019-11-29,Cold Air Intakes,WeatherTech,MobileApp,Performance,10825466.89,12971,6988.888959,"Damaged "
2023-06-20,Lift Kits,CURT,Web,Suspension,2011017.36,12911,1291.133753,"Ordered by Mistake "
2023-10-27,Cold Air Intakes,Westin,Web,Performance,9725210.75,25822,6243.902800,"Other "
2022-05-08,Exhaust,Flowmaster,Web,Performance,2386598.35,25822,1532.269190,"Better Price Found "
2025-06-02,Trailer Hitches,TruXedo,Web,Towing,6014718.46,25822,3861.643200,"Damaged "
2022-01-18,Exhaust,Westin,InStore,Performance,13055607.94,25964,8220.122824,"Better Price Found "
2020-06-04,Running Boards,MagnaFlow,MobileApp,Exterior,9674420.35,12971,6245.776059,"Wrong Item "
2021-01-01,Exhaust,CURT,Web,Performance,8644043.61,25822,5549.757494,"Better Price Found "
2021-01-01,Lift Kits,Putco,Web,Suspension,14202358.22,12911,9118.380701,"Defective "
2023-08-20,Cold Air Intakes,Tyger Auto,Web,Performance,929204.67,25822,596.573897,"Missing Parts "
2022-06-24,Exhaust,Tyger Auto,InStore,Performance,8856709.86,12982,5576.394208,"Missing Parts "
2022-11-12,Floor Mats,BAK,InStore,Interior,13283701.68,25964,8363.736232,"Wrong Item "
2024-12-22,Trailer Hitches,Husky Liners,MobileApp,Towing,14677853.89,12971,9475.980804,"Defective "
2025-04-26,Running Boards,BAK,InStore,Exterior,1940419.54,12982,1221.728984,"Not as Described "
2021-08-30,LED Light Bars,CURT,Marketplace,Lighting,5661967.18,13324,7224.345149,"Defective "
2024-08-16,Running Boards,Putco,MobileApp,Exterior,4416755.21,12971,2851.440076,"Other "
2025-04-03,LED Light Bars,Putco,MobileApp,Lighting,3681429.22,25942,2376.715434,"Defective "
2021-07-31,Exhaust,Westin,Web,Performance,13702186.08,25822,8797.253529,"Late Delivery "
2023-02-13,Exhaust,Putco,Web,Performance,11969788.10,12911,7684.996284,"Better Price Found "
2025-01-22,Cold Air Intakes,CURT,Web,Performance,2493243.21,12911,1600.738767,"Changed Mind "
2025-05-04,LED Light Bars,Tyger Auto,Web,Lighting,11856042.19,12911,7611.967615,"Damaged "
2021-03-25,LED Light Bars,K&N,InStore,Lighting,13673291.50,12982,8609.031476,"Defective "
2022-06-27,Trailer Hitches,MagnaFlow,InStore,Towing,15258393.70,12982,9607.050539,"Warranty Claim "
2025-06-07,LED Light Bars,CURT,InStore,Lighting,10045601.42,25964,6324.949318,"Ordered by Mistake "
2020-03-19,Lift Kits,BAK,Marketplace,Suspension,6707501.46,13324,8558.387500,"Warranty Claim "
2019-01-06,Tonneau Covers,BAK,Web,Exterior,12455629.03,25822,7996.922337,"Ordered by Mistake "
2021-06-23,LED Light Bars,WeatherTech,Web,Lighting,3794930.23,25822,2436.465222,"Damaged "
2022-10-25,Running Boards,MagnaFlow,Web,Exterior,4898949.84,25822,3145.282597,"Missing Parts "
2021-03-13,Exhaust,Flowmaster,InStore,Performance,12889438.34,25964,8115.498435,"Changed Mind "
2021-07-01,LED Light Bars,CURT,InStore,Lighting,8513595.60,12982,5360.361041,"Better Price Found "
2020-08-01,LED Light Bars,BAK,MobileApp,Lighting,15429263.92,12971,9961.089249,"Warranty Claim "
2021-09-17,Lift Kits,Tyger Auto,Web,Suspension,10398777.62,12911,6676.355241,"Warranty Claim "
2019-06-18,Cold Air Intakes,Husky Liners,MobileApp,Performance,2480444.33,25942,1601.362431,"Defective "
2022-05-01,Tonneau Covers,CURT,MobileApp,Exterior,12964773.92,12971,8370.020437,"Late Delivery "
2025-03-04,Lift Kits,Westin,MobileApp,Suspension,3168296.46,12971,2045.438102,"Late Delivery "
2021-05-20,Trailer Hitches,Husky Liners,Web,Towing,14607118.07,25822,9378.249992,"Wrong Item "
2024-11-04,Floor Mats,K&N,Web,Interior,2148132.18,25822,1379.165984,"Late Delivery "
2021-03-15,Cold Air Intakes,Westin,InStore,Performance,1452036.70,25964,914.231279,"Changed Mind "
2022-06-17,Trailer Hitches,BAK,MobileApp,Towing,14987471.66,12971,9675.869232,"Late Delivery "
2023-04-25,Cold Air Intakes,CURT,MobileApp,Performance,13097078.12,12971,8455.435686,"Missing Parts "
2023-04-11,Trailer Hitches,WeatherTech,Web,Towing,15347176.59,25822,9853.392202,"Other "
2020-08-16,Cold Air Intakes,Flowmaster,Marketplace,Performance,5314344.02,6662,6780.797768,"Not as Described "
2024-10-07,Exhaust,TruXedo,Web,Performance,2658504.01,12911,1706.841681,"Wrong Item "
2024-10-28,Floor Mats,BAK,Web,Interior,6357505.51,12911,4081.723912,"Late Delivery "
2024-01-22,Cold Air Intakes,Flowmaster,Marketplace,Performance,4547814.30,13324,5802.749355,"Missing Parts "
2021-09-03,Lift Kits,MagnaFlow,MobileApp,Suspension,6815741.66,12971,4400.219956,"Wrong Item "
2025-02-07,NULL,Flowmaster,MobileApp,Exterior,13655090.54,25942,8815.687181,"Missing Parts "
2023-05-22,NULL,WeatherTech,Web,Interior,6975813.30,25822,4478.698125,"Defective "
2022-12-10,Lift Kits,Tyger Auto,InStore,Suspension,8068962.10,25964,5080.408995,"Damaged "
2020-12-20,Floor Mats,CURT,MobileApp,Interior,12160831.34,12971,7850.997005,"Late Delivery "
2021-04-07,Floor Mats,K&N,MobileApp,Interior,11771182.50,25942,7599.440636,"Warranty Claim "
2021-11-15,Floor Mats,K&N,MobileApp,Interior,5458585.93,12971,3524.043478,"Changed Mind "
2023-02-01,Running Boards,Husky Liners,MobileApp,Exterior,11869502.68,25942,7662.915962,"Changed Mind "
2025-06-10,Running Boards,Husky Liners,MobileApp,Exterior,4458132.70,12971,2878.153253,"Damaged "
2019-11-24,LED Light Bars,Westin,Web,Lighting,7324022.97,25822,4702.260286,"Better Price Found "
2023-05-17,Floor Mats,Rough Country,Web,Interior,4952143.16,25822,3179.434472,"Better Price Found "
2019-06-14,LED Light Bars,Flowmaster,InStore,Lighting,9394813.76,25964,5915.197510,"Other "
2022-02-09,Tonneau Covers,Westin,InStore,Exterior,8269144.54,12982,5206.448686,"Better Price Found "
2024-12-25,Running Boards,MagnaFlow,InStore,Exterior,14411188.38,12982,9073.629393,"Warranty Claim "
2021-12-03,Running Boards,K&N,MobileApp,Exterior,2863607.67,12971,1848.731805,"Warranty Claim "
2019-02-01,Floor Mats,K&N,InStore,Interior,2640408.98,25964,1662.459372,"Not as Described "
2022-03-31,Trailer Hitches,Rough Country,InStore,Towing,12060797.28,12982,7593.765836,"Changed Mind "
2019-04-23,Running Boards,Flowmaster,MobileApp,Exterior,4356569.77,12971,2812.584513,"Defective "
2020-06-23,Floor Mats,MagnaFlow,MobileApp,Interior,12015945.27,12971,7757.459007,"Other "
2022-03-13,Trailer Hitches,BAK,MobileApp,Towing,1507489.62,12971,973.225148,"Wrong Item "
2023-02-18,Trailer Hitches,CURT,MobileApp,Towing,12203895.06,12971,7878.798858,"Warranty Claim "
2021-04-05,Running Boards,Husky Liners,InStore,Exterior,1132679.50,25964,713.156118,"Better Price Found "
2020-02-02,Floor Mats,CURT,Web,Interior,10926450.19,25822,7015.138593,"Better Price Found "
2024-04-01,Trailer Hitches,K&N,Web,Towing,591582.02,12911,379.808939,"Ordered by Mistake "
2024-06-04,Exhaust,Westin,InStore,Performance,9516844.56,25964,5992.031193,"Late Delivery "
2019-04-08,Exhaust,BAK,Marketplace,Performance,6158885.76,6662,7858.385020,"Ordered by Mistake "
2019-02-11,Lift Kits,CURT,MobileApp,Suspension,10972817.45,25942,7084.018076,"Not as Described "
2024-02-25,Exhaust,Tyger Auto,MobileApp,Performance,10962051.52,12971,7077.067632,"Changed Mind "
2022-02-24,Floor Mats,BAK,Web,Interior,14875408.65,25822,9550.501537,"Not as Described "
2023-10-30,Running Boards,TruXedo,Web,Exterior,9196892.63,12911,5904.705050,"Not as Described "
2019-08-07,Exhaust,Husky Liners,InStore,Performance,11394950.50,25964,7174.532375,"Better Price Found "
2020-06-08,Running Boards,Westin,InStore,Exterior,9018335.76,12982,5678.157765,"Damaged "
2022-09-18,Floor Mats,Rough Country,InStore,Interior,8290305.20,12982,5219.771948,"Missing Parts "
2023-09-26,Exhaust,Flowmaster,InStore,Performance,10344576.88,12982,6513.191565,"Other "
2025-03-15,Running Boards,BAK,InStore,Exterior,15146359.04,12982,9536.510816,"Not as Described "
2019-10-13,Cold Air Intakes,Westin,MobileApp,Performance,1161553.05,25942,749.889400,"Damaged "
2024-06-12,LED Light Bars,Flowmaster,Web,Lighting,10447193.87,25822,6707.440049,"Better Price Found "
2020-06-19,LED Light Bars,Tyger Auto,MobileApp,Lighting,13821378.76,25942,8923.042460,"Damaged "
2022-05-27,Lift Kits,Westin,MobileApp,Suspension,15087737.49,25942,9740.600587,"Late Delivery "
2025-02-07,Trailer Hitches,CURT,MobileApp,Towing,14812233.45,12971,9562.735873,"Missing Parts "
2025-08-02,Exhaust,Westin,MobileApp,Performance,1232893.55,25942,795.946630,"Other "
2021-03-04,Trailer Hitches,K&N,Web,Towing,14546823.70,25822,9339.539051,"Late Delivery "
2022-09-22,LED Light Bars,K&N,Web,Lighting,6487131.95,25822,4164.948408,"Changed Mind "
2024-05-04,Running Boards,CURT,InStore,Exterior,3318718.48,25964,2089.539649,"Ordered by Mistake "
2025-06-02,Exhaust,Tyger Auto,InStore,Performance,10573449.54,12982,6657.295396,"Ordered by Mistake "
2019-01-18,LED Light Bars,Westin,Web,Lighting,542778.44,25822,348.475322,"Damaged "
2021-10-10,Trailer Hitches,Putco,Web,Towing,14134188.14,25822,9074.613247,"Missing Parts "
2023-07-19,Trailer Hitches,Rough Country,Web,Towing,4380573.19,25822,2812.467500,"Damaged "
2019-10-08,Lift Kits,Westin,InStore,Suspension,6226426.84,12982,3920.303869,"Wrong Item "
2019-04-25,LED Light Bars,Tyger Auto,MobileApp,Lighting,646215.22,25942,417.188435,"Damaged "
2019-12-01,Floor Mats,MagnaFlow,MobileApp,Interior,11030019.56,25942,7120.947692,"Ordered by Mistake "
2020-08-20,LED Light Bars,Flowmaster,MobileApp,Lighting,7319275.88,25942,4725.300442,"Late Delivery "
2023-04-18,LED Light Bars,Tyger Auto,MobileApp,Lighting,3948242.69,25942,2548.969526,"Warranty Claim "
2021-11-09,Floor Mats,Westin,Web,Interior,2016310.87,12911,1294.532198,"Defective "
